IDM accuracy,IDM loss,RND loss,actor_episodes,actor_steps,extrinsic UVFA loss,intrinsic UVFA loss,learner_steps,learner_time_elapsed
0.60625,1.0843697,0.00014750568,101906,22751233,0.0002285532,23.41772,16280,8266.552486896515
0.71875,0.9232511,0.00013273938,101913,22752720,0.0026524013,35.83319,16281,8266.886866569519
0.615625,1.1958116,0.0001494993,101931,22757702,0.0002773697,32.154976,16282,8267.075313329697
0.68125004,0.9487861,0.00019883728,101931,22757702,0.00010707576,17.757103,16285,8268.204447031021
0.68125004,1.0006243,0.00013961668,101933,22757993,0.0054392507,27.741722,16287,8269.50813794136
0.578125,1.1824733,0.0001495041,101933,22757993,0.00035690883,37.37252,16288,8270.000301122665
0.58750004,1.1181613,0.000152397,101939,22758608,0.00010192257,16.090752,16289,8270.373036146164
0.671875,0.9779935,0.00015320662,101941,22759151,8.9633235e-05,14.293797,16290,8270.78751707077
0.61875004,1.0505404,0.00014093921,101947,22760234,7.933266e-05,12.891102,16291,8271.32247877121
0.628125,1.0269604,0.0001388536,101951,22762613,0.00011484549,20.91763,16292,8271.779394865036
0.64375,1.0996717,0.00014948988,101962,22765435,0.00016462294,18.210247,16293,8272.234035491943
0.7,0.84910244,0.00015130047,101964,22767188,0.0001801303,18.057661,16294,8273.135080814362
0.621875,1.1052907,0.00012850303,101968,22767724,0.0001695022,21.37762,16295,8273.515587806702
0.6875,0.9126136,0.00013268835,101974,22768215,0.000114765564,21.04453,16296,8274.489221334457
0.625,1.058441,0.00014209215,101976,22768864,0.0005133025,22.650848,16297,8275.34584569931
0.65625,1.0272264,0.00014142883,101981,22769706,0.00012717105,22.124544,16298,8276.476230859756
0.578125,1.1839705,0.00014316628,101981,22769706,0.00012011129,26.706375,16299,8277.006875514984
0.609375,1.048788,0.00015131207,101983,22769799,0.0014859848,15.396339,16300,8278.00994682312
0.63437504,1.008131,0.000155952,101989,22771298,0.00018211853,20.594124,16301,8278.44015955925
0.6125,1.1599989,0.00015504057,101989,22771298,0.00024878568,27.47927,16302,8278.886766910553
0.659375,1.0150301,0.00014614675,101989,22771298,0.00013042342,27.304205,16303,8279.696591615677
0.7,0.9271347,0.00014982435,101990,22771366,0.00012444964,19.567179,16304,8280.063549518585
0.621875,1.1658127,0.00013205396,101995,22771938,6.745044e-05,30.572508,16305,8280.355627298355
0.734375,0.8761274,0.00018142196,101998,22775924,0.0001580842,25.626034,16306,8280.84076666832
0.63437504,1.0155383,0.00015391513,102008,22781553,8.636607e-05,14.087654,16307,8281.232247591019
0.61875004,1.0621443,0.00013941729,102009,22782039,0.00021193572,28.084606,16308,8281.43136715889
0.590625,1.1838273,0.0001430093,102024,22786052,0.001230678,17.467148,16309,8282.170862197876
0.6625,1.1263962,0.0001671972,102039,22794331,0.00020683555,27.596928,16310,8282.864117622375
0.69375,1.0034064,0.00013269453,102040,22795298,0.00018562967,23.684448,16313,8283.698119878769
0.625,1.0599879,0.00017402798,102044,22795769,0.00010854731,18.29995,16314,8283.914415597916
0.63125,0.96496755,0.00014134981,102046,22795998,0.00014534287,27.122269,16316,8285.14956831932
0.584375,1.1509515,0.0001395521,102046,22795998,8.190702e-05,16.111263,16317,8285.459259748459
0.578125,1.2205223,0.00013905564,102051,22798069,0.00014685292,24.668987,16318,8285.628942489624
0.68125004,0.8906342,0.00016238519,102055,22798702,0.000116649535,21.271523,16319,8285.920386075974
0.684375,1.0257893,0.00014757266,102057,22800048,0.00010985572,25.850168,16320,8286.127388954163
0.60625,1.0948645,0.00020605014,102058,22800084,0.00018820076,29.461828,16321,8286.581190347672
0.63437504,1.0747143,0.00017029901,102061,22800463,0.0001769065,25.979727,16322,8286.897793531418
0.584375,1.150718,0.00014013755,102071,22806588,0.0001667762,23.549547,16323,8287.24640417099
0.6,1.1877921,0.0001343687,102078,22807614,8.3055886e-05,10.032441,16324,8287.92805814743
0.684375,0.93993056,0.00018300096,102086,22809764,0.00014761656,28.600967,16325,8288.096877336502
0.628125,1.1416744,0.00014075686,102090,22811035,6.934011e-05,12.703098,16326,8288.258101701736
0.6125,1.1691579,0.0001237452,102095,22816444,7.467311e-05,20.237064,16327,8288.459478378296
0.65625,1.0317224,0.0001560852,102102,22819345,0.0001186664,29.200245,16328,8289.099890947342
0.640625,1.0148838,0.00017295945,102106,22820685,8.36994e-05,30.07037,16329,8289.44248175621
0.625,1.1101078,0.00015394777,102109,22821149,0.00041718083,14.585958,16330,8289.578773021698
0.615625,1.2060158,0.00016043233,102109,22821149,9.384236e-05,16.11982,16331,8290.297996044159
0.690625,0.9368152,0.00013609351,102116,22825271,7.142392e-05,16.519463,16332,8290.600009679794
0.60625,1.0463251,0.00014413717,102117,22825438,7.033436e-05,10.759486,16333,8290.915896654129
0.60625,1.264493,0.00016047315,102120,22825946,4.6868525e-05,12.494726,16334,8291.449735164642
0.60625,1.1035249,0.00012349091,102122,22826346,9.469389e-05,14.911251,16335,8291.879934310913
0.70625,0.8995194,0.00013306481,102123,22826399,6.694832e-05,14.671194,16336,8292.394631147385
0.640625,1.1046305,0.00016179432,102129,22827898,7.287565e-05,14.584536,16337,8292.954142570496
0.65000004,1.0419773,0.00014495848,102132,22828778,8.810185e-05,17.18422,16338,8293.130499362946
0.58750004,1.2391862,0.00014538506,102135,22829815,5.2044736e-05,9.920572,16339,8293.669028520584
0.671875,1.0307869,0.00016958108,102161,22835094,0.00012952398,21.483452,16340,8294.0583589077
0.684375,1.0005056,0.00013746046,102170,22836430,8.960069e-05,15.4368515,16342,8294.780992269516
0.625,1.1608398,0.00015269096,102173,22838479,0.00014685796,48.09091,16343,8295.475909948349
0.65000004,0.9835927,0.00014400374,102176,22838752,0.0001107561,21.295635,16344,8296.587235450745
0.60625,1.1299908,0.00012944428,102176,22838752,4.834461e-05,12.261805,16345,8296.967168092728
0.63437504,1.1623095,0.00013986253,102178,22838858,8.5035004e-05,28.813574,16346,8297.393606185913
0.60625,1.1060078,0.00013720471,102180,22839219,0.000100721474,19.43515,16347,8297.6730260849
0.640625,1.0842341,0.00016278225,102186,22839991,5.2962077e-05,11.2803335,16348,8297.860087633133
0.63125,1.0848229,0.0001448612,102186,22839991,0.00011936252,19.765919,16349,8298.274673461914
0.559375,1.2499269,0.00012098849,102186,22839991,3.9520342e-05,10.17053,16350,8298.656138658524
0.6375,1.1258909,0.0001455538,102188,22840094,7.113215e-05,15.612177,16351,8298.90301823616
0.65625,1.0820616,0.00015095189,102191,22840547,5.8825168e-05,13.737829,16352,8299.087606668472
0.609375,1.0651264,0.00015238149,102193,22840919,9.335467e-05,17.283857,16353,8299.572036266327
0.65625,1.0495859,0.0001457401,102202,22845520,0.00016268439,28.470375,16354,8300.074120998383
0.590625,1.1318438,0.00013321952,102209,22848883,7.986311e-05,19.596533,16355,8300.24425125122
0.6125,1.0694035,0.00014604449,102228,22853396,0.00018120983,40.634567,16356,8300.795905828476
0.68125004,0.9761658,0.00012462997,102230,22853858,0.00011103004,29.378971,16357,8301.06499004364
0.646875,1.1390144,0.00012940462,102236,22854898,0.00016188156,23.09357,16358,8301.463877677917
0.63125,1.0764173,0.00013485226,102241,22857342,5.556704e-05,13.277306,16359,8302.083098173141
0.68125004,0.93337154,0.00013076459,102246,22858169,0.004798514,19.293583,16361,8303.485034227371
0.6625,1.085455,0.00017826799,102250,22859234,8.1830156e-05,13.222004,16362,8303.731755256653
0.65625,0.9702794,0.00015968685,102252,22861734,0.0001612926,19.273003,16363,8304.032566070557
0.640625,1.0973094,0.0001379949,102257,22865383,0.00013353462,17.2797,16364,8304.485596895218
0.60625,1.1792125,0.00015147006,102258,22865707,0.0001658859,16.711277,16365,8304.795542001724
0.640625,0.9570835,0.00013054551,102275,22870277,0.0002318986,23.38379,16368,8305.716158628464
0.6125,1.2000767,0.00015046747,102283,22871138,0.00014306846,24.740742,16369,8306.147571325302
0.7,1.0194508,0.00015751625,102287,22875656,0.00015616359,22.405416,16370,8306.373536348343
0.640625,1.0350155,0.00013896513,102295,22877020,0.00015392035,22.009964,16371,8306.828774929047
0.60625,1.0692266,0.00015253022,102301,22879616,9.81574e-05,20.910494,16372,8307.224556684494
0.68125004,0.9525264,0.00013115695,102304,22880283,0.00016512672,16.004473,16373,8308.70885515213
0.64375,1.108487,0.00013909147,102314,22881463,8.893298e-05,11.706014,16374,8309.120198488235
0.65625,1.0452384,0.0001368777,102317,22881734,0.00016387255,24.623886,16375,8309.68759560585
0.715625,0.8496523,0.00014615318,102320,22883289,0.00012728185,44.532593,16376,8310.49163556099
0.60625,1.1032857,0.00015013413,102320,22883289,0.00030838593,30.706656,16377,8311.303236484528
0.72812504,0.93264073,0.00016019864,102320,22883289,0.000116612544,17.589195,16378,8312.445162534714
0.628125,1.0647072,0.00014431705,102324,22890464,0.00016977594,28.533709,16379,8312.976405620575
0.61875004,1.0978515,0.00012586899,102327,22891649,8.079715e-05,11.539903,16380,8313.514180898666
0.63437504,1.0389521,0.00013868927,102327,22891649,0.00012693988,20.148571,16381,8314.10242652893
0.684375,1.0010384,0.00014408505,102327,22891649,0.00016479772,18.708254,16382,8314.477673053741
0.64375,1.099101,0.00014321417,102332,22892740,0.00012357757,19.29052,16383,8314.67504310608
0.61875004,1.1003001,0.00014022841,102338,22893826,0.00011270087,19.001019,16384,8314.886297941208
0.675,1.0633415,0.00012964243,102348,22896515,0.00016060824,20.627384,16385,8315.225513219833
0.6875,0.96865654,0.00016427819,102356,22898919,9.54322e-05,14.0680275,16386,8315.502773046494
0.7,0.905639,0.00016590243,102364,22899608,0.00046192852,18.532312,16387,8315.815786600113
0.675,0.9700632,0.00015202347,102367,22900196,0.000104606035,15.089435,16388,8316.10849237442
0.6125,1.0905076,0.00013630086,102371,22901480,9.474001e-05,15.271348,16389,8316.826366186142
0.625,1.0867186,0.00015665845,102379,22904637,9.2035436e-05,12.527667,16390,8317.125648021698
0.715625,0.9100378,0.00015528583,102393,22908678,0.00011060995,17.519653,16391,8317.377803087234
0.659375,1.0683546,0.00014099428,102393,22908678,0.00011171996,20.351723,16394,8318.380681276321
0.61875004,1.0732163,0.00013907594,102398,22911524,0.00010202795,18.055931,16396,8318.932802677155
0.60625,1.097607,0.0001505137,102401,22912286,0.0018665434,15.452611,16397,8319.243802309036
0.640625,1.0826256,0.00014663434,102406,22919679,0.00013385426,23.073273,16398,8319.546486139297
0.584375,1.1678255,0.0001117323,102407,22919764,8.320305e-05,13.399557,16399,8319.890384197235
0.640625,1.0551732,0.00013076873,102415,22920719,6.949197e-05,16.725033,16400,8320.678531169891
0.653125,1.0301856,0.00013993702,102423,22923420,0.00017596481,36.36792,16401,8320.908723831177
0.646875,0.9725315,0.00016270186,102435,22927818,7.886323e-05,15.801884,16402,8321.1587972641
0.65000004,1.0516099,0.00015705607,102441,22928438,0.0006423087,17.410301,16403,8321.465451717377
0.578125,1.1433265,0.00015612599,102443,22928899,6.291895e-05,13.839135,16404,8321.740340471268
0.66875,1.0916166,0.00015899543,102443,22928899,5.5477132e-05,10.453102,16405,8322.131197452545
0.65000004,1.0459169,0.00015927342,102444,22929019,0.00010347534,16.985254,16406,8322.319087028503
0.596875,1.167612,0.00013520224,102445,22929088,0.000144823,24.371346,16407,8322.978545427322
0.646875,1.0530056,0.00015338567,102455,22933068,0.00016577933,26.791899,16408,8323.421077728271
0.584375,1.2361459,0.00013633713,102459,22933863,0.000107619315,19.09835,16409,8324.49481678009
0.578125,1.2073075,0.00015423009,102459,22933863,7.521583e-05,20.018532,16410,8324.892327070236
0.640625,1.0094626,0.00013518037,102459,22933863,0.00017505,34.819283,16411,8325.183980226517
0.69687504,0.8996712,0.00015451293,102468,22936280,9.963333e-05,17.96833,16413,8326.133185386658
0.60312504,1.1388091,0.00016201325,102471,22939311,7.4936834e-05,15.386936,16414,8326.442549943924
0.671875,1.0140809,0.00016147124,102475,22939595,5.824648e-05,9.055873,16415,8326.67229962349
0.63125,1.1317846,0.00013813312,102481,22942362,0.00010103331,18.78025,16416,8326.94138288498
0.628125,1.1136161,0.00014254796,102483,22942715,9.842038e-05,16.002365,16417,8327.184331178665
0.625,1.1190242,0.00015547544,102491,22943558,0.0001479612,24.306482,16418,8327.395939350128
0.61875004,1.1752542,0.00014542228,102492,22943812,0.00014620407,25.273405,16419,8327.595571279526
0.63125,1.05805,0.00016199709,102504,22945425,7.172351e-05,15.79467,16420,8327.780480146408
0.63125,1.1624161,0.00014172336,102504,22945425,0.000100148565,20.194345,16421,8328.800024986267
0.590625,1.165664,0.00015146937,102504,22945425,7.0951e-05,10.911975,16423,8329.59764289856
0.63437504,1.117109,0.000156682,102506,22945621,5.2675714e-05,11.188953,16424,8329.947514533997
0.61875004,1.1102309,0.00013395409,102514,22946895,7.9374324e-05,16.0943,16426,8331.236863851547
0.65625,1.0419508,0.00012741688,102516,22947540,8.2905346e-05,13.768966,16427,8331.51686835289
0.653125,1.081591,0.00013715716,102519,22948125,6.248458e-05,14.960997,16428,8332.440811872482
0.60312504,1.1872425,0.0001541653,102523,22948421,0.00012523509,23.405624,16429,8332.69015622139
0.709375,0.91809714,0.00014529761,102523,22948421,0.00010806146,22.822351,16430,8332.884555578232
0.653125,1.0918391,0.0001415654,102528,22948726,6.1073384e-05,16.073141,16431,8334.185564994812
0.69375,0.9304348,0.00015438833,102535,22951719,0.00012952572,23.627129,16433,8335.732540845871
0.625,1.1448492,0.0001398933,102536,22951947,9.184322e-05,16.271572,16434,8335.904067277908
0.64375,1.0395164,0.0001511126,102540,22954976,9.910659e-05,21.261114,16435,8336.22326374054
0.64375,1.0222648,0.00015858875,102541,22955034,6.18075e-05,10.970898,16436,8337.233060836792
0.58750004,1.1968497,0.00014334987,102551,22960882,6.879664e-05,13.422887,16437,8337.532147169113
0.690625,0.9467377,0.00015245558,102552,22961117,7.786018e-05,13.722695,16438,8337.813669204712
0.65000004,1.0504303,0.00013672761,102560,22963679,0.00012358592,17.74649,16439,8339.032351493835
0.66562504,0.9371754,0.00014473664,102566,22964129,0.00012857365,25.961468,16440,8339.276204109192
0.60625,1.1170989,0.0001648919,102570,22965223,0.00013352872,20.338648,16441,8339.565319299698
0.65000004,1.0189533,0.00015407217,102574,22965460,0.000102624064,18.08746,16442,8340.076740503311
0.684375,0.8508011,0.00015292973,102575,22965505,0.005413578,12.866424,16443,8340.306141376495
0.6125,1.1441221,0.00011771752,102576,22965575,0.00013829893,18.869469,16444,8341.286862373352
0.6875,1.0395669,0.00013759064,102578,22966312,0.00019938019,23.120491,16445,8342.2171022892
0.640625,1.1241082,0.0001368597,102578,22966312,0.0002873788,35.051292,16446,8343.047342300415
0.659375,1.0101881,0.00013728887,102586,22967372,0.00013587115,14.242246,16447,8343.503479003906
0.653125,1.032418,0.00012872917,102599,22970664,0.00010769822,9.998896,16448,8343.785507202148
0.6375,0.984478,0.00015839681,102613,22975923,0.00021052553,18.122753,16449,8344.291731119156
0.6875,0.90374756,0.00014457216,102614,22976072,0.00025390534,30.309895,16454,8345.573060274124
0.68125004,0.96669656,0.00015032249,102624,22983886,0.00024302112,25.59613,16455,8345.920332431793
0.59375,1.1972122,0.00014148022,102632,22986517,0.00019276937,22.532429,16456,8346.107366323471
0.63125,1.1032288,0.0001430094,102633,22986601,0.0014896889,16.363968,16457,8346.261266231537
0.66562504,0.98156494,0.00014318134,102640,22988672,0.00021311868,17.186354,16458,8347.090080738068
0.68125004,0.91118807,0.00015119211,102640,22988672,0.010169671,15.112236,16459,8347.834607362747
0.646875,1.0602111,0.00013493234,102644,22989091,0.00014745165,23.986092,16460,8348.400886058807
0.625,1.0946356,0.00013306795,102648,22996171,9.2050315e-05,15.443216,16461,8348.739395856857
0.625,1.0976336,0.0001257337,102649,22996483,0.0004879349,12.9544115,16462,8349.252017736435
0.69375,0.87231046,0.00015651666,102651,22996584,0.0002604138,24.205723,16463,8349.953043937683
0.609375,1.1100464,0.0001366753,102664,23000000,0.00016676598,21.985723,16464,8350.105820894241
0.621875,1.0739932,0.00014462105,102665,23000066,0.00015516696,16.329685,16465,8350.307642698288
0.63437504,1.0809494,0.00014793119,102666,23000121,0.00014044871,11.264368,16466,8350.863110542297
0.6375,1.0874995,0.00015388896,102668,23001916,0.00031816395,18.838634,16467,8351.335126876831
0.6125,1.0933897,0.00012951587,102671,23002497,0.00014624138,16.181423,16469,8352.082374095917
0.671875,0.94810504,0.00014757663,102671,23002497,0.00015428694,14.080637,16470,8352.462528467178
0.615625,1.1601204,0.000121224635,102683,23005180,0.00017013478,20.939486,16471,8352.994158744812
0.625,1.1146364,0.00013201665,102683,23005180,0.00015241376,13.1853075,16472,8353.296819210052
0.6375,1.0282967,0.0001313502,102686,23005384,0.00021998526,22.033356,16473,8353.923109531403
0.628125,1.1268487,0.00013527085,102694,23007866,0.000114044975,13.022934,16474,8354.212084770203
0.609375,1.1430405,0.00012239553,102694,23007866,0.00014057674,14.260553,16475,8354.370497226715
0.646875,1.0913123,0.00013640638,102695,23007979,0.0001716537,13.202508,16476,8355.002300977707
0.6125,1.1979334,0.00013702332,102707,23012170,0.0067369067,17.5195,16477,8355.413849592209
0.58750004,1.2958492,0.0001206358,102723,23013989,0.00023944196,24.69853,16478,8355.687725782394
0.65625,1.0346965,0.00015799582,102723,23013989,0.01557583,21.44811,16481,8356.682897806168
0.70625,0.93070966,0.00014181568,102724,23014795,0.00026791205,23.227444,16482,8357.052357196808
0.68125004,1.0010856,0.00016406257,102728,23019617,0.002605953,24.750496,16483,8357.575605392456
0.68125004,0.97468895,0.00013977759,102729,23019688,0.00027468253,25.658619,16484,8358.08494758606
0.575,1.1839288,0.00015314501,102729,23019688,0.00015575654,12.219713,16485,8358.51465511322
0.59375,1.1672565,0.00015708413,102737,23022267,0.00024831196,14.6282625,16486,8358.715670108795
0.684375,1.0055304,0.00014309258,102738,23022429,0.00018971432,19.982388,16487,8359.218752622604
0.70625,0.93802786,0.00014930555,102749,23025661,0.00027707755,21.911808,16488,8359.430337429047
0.709375,0.86666125,0.00014902158,102753,23026026,0.00014211904,14.595397,16489,8359.64975309372
0.60625,1.2136868,0.00014176393,102761,23027068,0.0002439357,49.09903,16490,8359.910846948624
0.721875,0.7824716,0.00016104641,102762,23027165,0.00011332836,11.393888,16491,8360.385022878647
0.65625,1.0141283,0.0001254661,102764,23027280,0.00018496002,17.52847,16492,8360.824104070663
0.58750004,1.2136692,0.00012481557,102765,23027438,0.00016908799,15.272837,16493,8361.519030332565
0.60312504,1.184947,0.00015643894,102771,23028290,0.00012020486,17.270027,16494,8362.113571882248
0.6875,0.9207989,0.00014845094,102776,23031255,9.492127e-05,9.703393,16495,8362.307291984558
0.684375,0.95603985,0.0001772668,102786,23038400,0.0001214893,12.47293,16496,8362.637925624847
0.621875,1.0510467,0.00018122914,102789,23039094,0.00031448842,14.448653,16497,8363.256532430649
0.621875,1.0667838,0.000114686845,102790,23039186,9.0792186e-05,14.725549,16498,8363.595655202866
0.65625,0.9693438,0.00014106644,102791,23039243,9.285925e-05,12.874837,16500,8364.378132104874
0.690625,0.8989315,0.0001266966,102793,23039503,0.00016370855,18.65989,16501,8364.887075901031
0.559375,1.2356697,0.00014852457,102797,23040073,0.00013583535,20.954578,16502,8365.359513044357
0.621875,1.1256834,0.00013038989,102797,23040073,9.006445e-05,15.274498,16503,8365.683784008026
0.671875,0.96789926,0.00015358561,102798,23040145,0.00019730208,21.218136,16504,8365.853132009506
0.58125,1.2623018,0.00014188666,102802,23042451,0.00011249645,18.799541,16505,8366.266696214676
0.628125,1.1100506,0.00014168807,102816,23051492,0.00011875349,24.374937,16506,8366.60882806778
0.675,0.94518757,0.0001654477,102830,23056771,8.4354964e-05,12.78379,16507,8366.972739934921
0.60625,1.0785904,0.00012749081,102830,23056771,0.00010534386,16.049072,16510,8368.410229921341
0.69687504,0.9522114,0.00015369756,102832,23057154,0.0018322805,17.317112,16513,8369.655316591263
0.64375,1.0126088,0.00013886513,102844,23062581,0.000114802824,16.52366,16514,8370.00238442421
0.625,1.1078131,0.00011507371,102844,23062581,0.0001708994,20.895123,16516,8370.9296708107
0.6625,0.9772399,0.00015865806,102854,23066929,0.00012818343,24.23043,16517,8371.282450914383
0.65625,1.0437508,0.00014884805,102855,23067043,0.00012273662,18.892498,16519,8371.964428424835
0.63125,1.1567149,0.0001558042,102856,23067364,0.0002431334,27.157314,16520,8372.193339824677
0.58750004,1.2425202,0.0001470932,102858,23067508,0.00012194456,17.7622,16521,8373.123812437057
0.60312504,1.1398329,0.00014337567,102864,23068843,0.00017640743,22.581657,16522,8373.698281526566
0.628125,1.1325556,0.00012801233,102868,23069874,0.00014122267,18.723017,16523,8374.289464473724
0.65000004,1.0091194,0.00016353808,102870,23070075,9.213607e-05,11.384132,16524,8374.825671672821
0.709375,0.84666884,0.00013531279,102874,23070879,8.9646506e-05,10.967316,16525,8375.0724132061
0.66562504,1.0467147,0.00013156771,102875,23072839,0.00021672882,19.306297,16526,8375.45900130272
0.596875,1.0858511,0.00013596985,102881,23075081,0.00010681573,11.093735,16527,8376.125974178314
0.615625,1.1042169,0.00014098536,102885,23075568,8.553485e-05,12.195755,16528,8376.308899879456
0.66875,1.027357,0.00014688009,102887,23075668,0.00013978485,34.898987,16529,8376.711336374283
0.68125004,0.84620804,0.00015185552,102892,23076827,0.0017527828,23.474625,16530,8377.185223340988
0.70625,0.9630236,0.00014908821,102893,23076896,0.00019503402,22.78082,16532,8377.8800573349
0.5625,1.1802465,0.00013502488,102894,23077127,8.5741645e-05,16.68949,16533,8378.04938697815
0.63437504,1.0849386,0.00015524536,102900,23079347,9.2219285e-05,12.596131,16534,8378.245209932327
0.690625,0.9663329,0.0001418998,102904,23082738,0.00028566533,34.856293,16535,8378.745039224625
0.628125,1.0970458,0.0001282902,102909,23088692,0.000151206,24.910824,16537,8379.319721460342
0.66875,0.9769028,0.00015114044,102921,23095848,0.000100253994,19.229603,16538,8379.62104845047
0.690625,0.91358185,0.00015152013,102921,23095848,7.6381184e-05,12.799314,16539,8380.654892206192
0.671875,1.0221868,0.00016227225,102926,23100075,0.00011167582,14.7705765,16541,8381.743659734726
0.621875,1.1317145,0.000138688,102928,23101437,8.400683e-05,15.590496,16542,8382.516211748123
0.621875,1.090921,0.00014432278,102934,23104084,9.7561104e-05,13.063265,16543,8382.846172094345
0.628125,1.1067554,0.0001241606,102936,23104237,0.00014151393,15.228437,16544,8383.00189256668
0.725,0.91048414,0.00016032916,102944,23106729,0.00013456919,20.48706,16545,8383.599633932114
0.58750004,1.2179285,0.00015118752,102952,23108773,0.0001585678,22.625914,16546,8384.345807552338
0.66875,0.97163785,0.00014167592,102954,23110617,0.0026455764,32.550114,16547,8385.408534526825
0.7,0.97062457,0.00015124709,102965,23120655,0.000111009154,15.871788,16549,8386.175612449646
0.615625,1.1060208,0.00014371313,102966,23121235,9.4341114e-05,12.281557,16550,8386.662267446518
0.628125,1.1090826,0.00012955321,102967,23121291,0.00012892665,27.86452,16551,8387.126872301102
0.584375,1.1883465,0.00013766356,102975,23123424,6.854906e-05,11.216599,16552,8387.563373327255
0.66562504,0.98351747,0.00014820065,102975,23123424,0.00022513898,18.700237,16553,8387.984417915344
0.609375,1.1831257,0.00011561733,102984,23127787,8.031752e-05,10.167238,16555,8388.604216337204
0.6625,1.0394439,0.0001495712,102984,23127787,0.00013860494,22.345018,16556,8389.04450917244
0.69687504,1.0084795,0.00012675833,102987,23128463,0.00010658698,16.27251,16557,8389.240446329117
0.63437504,1.0739969,0.00013393354,102994,23129404,8.586861e-05,12.360634,16558,8389.505151748657
0.596875,1.106043,0.00014480953,102996,23129648,0.00010904433,19.450264,16559,8389.944901943207
0.63125,1.0914214,0.00014090308,102996,23129648,0.00038708534,30.248026,16560,8390.301565408707
0.6875,0.9376308,0.00013957215,103013,23134681,9.591826e-05,14.469731,16561,8390.525147914886
0.671875,0.91635674,0.00015273338,103014,23134747,0.00011555276,15.617907,16562,8390.731949567795
0.65625,1.0688622,0.0001428232,103016,23135438,0.00016248153,19.32359,16563,8391.190740823746
0.65625,1.0902653,0.00015227882,103030,23142035,0.0001341842,17.547659,16564,8391.502359390259
0.671875,1.0168518,0.00015648812,103030,23142035,0.00022288016,28.07109,16567,8392.619837284088
0.615625,1.1748856,0.00013457226,103034,23142876,4.759527e-05,8.951668,16570,8393.27941250801
0.7,1.012062,0.00016598892,103035,23142988,0.0001254337,15.364946,16571,8393.502789258957
0.6375,1.105727,0.00014589602,103035,23142988,0.0006699291,29.12434,16572,8393.807734489441
0.659375,0.9576562,0.00015119875,103059,23147416,0.00012204735,15.854553,16573,8395.304186582565
0.646875,1.0944684,0.00013940832,103060,23147489,0.0001912899,18.18422,16574,8395.92923116684
0.63125,1.0839585,0.00012624693,103064,23148825,9.518415e-05,10.291559,16575,8396.083496809006
0.625,1.0418283,0.0001730335,103073,23153332,8.547891e-05,10.418294,16576,8396.638594865799
0.640625,1.0402273,0.0001294963,103076,23153574,0.00015731345,11.960228,16577,8397.414938926697
0.646875,1.0698245,0.00014503421,103076,23153574,0.00010116039,14.1466675,16578,8397.783389568329
0.684375,0.99271405,0.00013450676,103078,23154835,0.0001377612,17.251694,16579,8397.96461224556
0.6625,0.97257996,0.00015621794,103079,23156147,0.0002247126,13.291631,16580,8399.003919124603
0.64375,1.0813197,0.00015636599,103081,23156342,0.00019417972,25.104736,16581,8399.386408805847
0.653125,0.99542826,0.00015114846,103081,23156342,0.00010762413,13.4579,16582,8399.782001018524
0.646875,0.99878085,0.00013641655,103087,23157675,9.171868e-05,10.864347,16583,8400.125336647034
0.625,1.0574569,0.00012249035,103088,23157914,0.00022482267,33.846317,16584,8400.483365058899
0.625,1.0742446,0.00015648858,103095,23160108,0.0012899598,15.913875,16585,8400.723334550858
0.66562504,0.9396532,0.00016144438,103102,23167692,0.0011429415,19.126087,16586,8401.16488647461
0.625,1.199015,0.00016063389,103104,23168557,7.580364e-05,14.231095,16587,8401.42441868782
0.590625,1.2452945,0.0001286976,103116,23172830,0.00015984988,15.560905,16588,8401.697355031967
0.65625,0.99478465,0.00014201201,103122,23173833,7.701867e-05,10.904139,16589,8402.101531267166
0.61875004,1.1086152,0.00013919294,103134,23175503,0.00015480307,25.467245,16590,8402.607199430466
0.653125,0.9570465,0.00014456175,103144,23179373,8.758728e-05,13.563498,16591,8403.044238328934
0.63125,0.95280343,0.00014695016,103145,23179577,0.00012602095,21.625408,16593,8405.185637235641
0.596875,1.1825674,0.00014453514,103145,23179577,9.1695605e-05,16.02229,16596,8406.12541103363
0.66562504,0.99436474,0.00014771246,103147,23182063,8.0341095e-05,14.51658,16597,8406.476017475128
0.675,1.0214845,0.0001474857,103162,23188739,5.9379992e-05,19.467255,16598,8406.73749423027
0.690625,0.9313141,0.0001477147,103164,23189179,7.076652e-05,9.515521,16600,8409.109053611755
0.671875,0.9423464,0.00014826037,103170,23190055,7.601426e-05,10.381336,16603,8410.032853364944
0.690625,1.0657746,0.000158615,103180,23191442,0.00021731977,12.647341,16604,8410.76861691475
0.575,1.226339,0.000115216826,103183,23192869,7.702976e-05,12.726975,16605,8411.051979780197
0.65000004,1.0641187,0.0001365989,103204,23199830,0.000112559515,20.435093,16606,8411.766879320145
0.690625,0.9415042,0.00013338726,103206,23200565,6.723052e-05,14.126819,16607,8412.071484565735
0.625,1.0566055,0.00013240003,103207,23200611,9.724039e-05,19.765203,16608,8413.030125617981
0.609375,1.0991799,0.00015194091,103210,23200836,0.00010908002,17.456347,16609,8413.294198989868
0.63437504,1.0696505,0.00012660048,103211,23202099,0.000121580444,23.04933,16610,8414.047987937927
0.64375,1.1035264,0.00014135089,103211,23202099,0.00015442757,24.02319,16611,8414.40112042427
0.63437504,1.0665449,0.00015266669,103213,23202264,0.0020670486,21.146835,16612,8414.823095321655
