IDM accuracy,IDM loss,RND loss,actor_episodes,actor_steps,evaluator_episodes,evaluator_steps,extrinsic UVFA loss,intrinsic UVFA loss,learner_steps,learner_time_elapsed
0.553125,1.165773,0.00021967436,164513,68338202,1617,1107980,0.0039574355,9.981073,50854,25227.484476804733
0.55625004,1.110681,0.00020419467,164513,68338202,1617,1107980,0.0021298788,14.920132,50855,25228.203716516495
0.52500004,1.2482067,0.00021664165,164513,68338202,1617,1107980,0.006958374,19.416183,50856,25228.52949500084
0.53125,1.1465927,0.0002690322,164513,68338202,1617,1107980,0.006532386,26.929659,50857,25228.956551790237
0.6375,0.9862258,0.00024647056,164515,68338660,1617,1107980,0.004590781,14.380323,50858,25229.343507289886
0.56875,1.1899353,0.00029700395,164515,68338660,1617,1107980,0.0049189767,19.2483,50859,25230.005629062653
0.596875,1.1061472,0.00022964894,164522,68340525,1617,1107980,0.006356051,26.534729,50860,25230.36706638336
0.5625,1.2465222,0.00042232388,164523,68340699,1617,1107980,0.012742888,39.88108,50861,25230.783713579178
0.534375,1.1676906,0.00018855091,164525,68341135,1617,1107980,0.00506965,25.7262,50862,25231.684103250504
0.57187504,1.2037385,0.00026648477,164534,68350526,1617,1107980,0.005794387,24.81769,50863,25232.92097759247
0.6125,1.0104989,0.00025826631,164535,68350866,1617,1107980,0.004272908,30.04705,50864,25233.929090976715
0.54062504,1.19247,0.0002005104,164535,68350866,1617,1107980,0.009058099,16.186693,50866,25235.296726942062
0.49375,1.1828012,0.00024883376,164536,68351223,1617,1107980,0.004008472,17.949005,50869,25236.33598423004
0.584375,1.1480639,0.00025878582,164537,68351376,1617,1107980,0.005418898,16.148243,50870,25237.445096969604
0.546875,1.1479071,0.00022322168,164537,68351376,1617,1107980,0.008115172,18.228573,50872,25238.071903944016
0.56875,1.1766818,0.00026426997,164541,68354157,1617,1107980,0.008011648,21.94366,50873,25238.32666373253
0.5625,1.1995603,0.00020352726,164542,68354365,1617,1107980,0.0035956982,14.0528145,50874,25238.55488371849
0.553125,1.1488909,0.00028344433,164547,68355381,1617,1107980,0.010838615,22.29116,50875,25238.97211790085
0.575,1.0719289,0.00020285339,164552,68356676,1617,1107980,0.006803816,30.581648,50876,25239.172085285187
0.49687502,1.2453235,0.0002545695,164555,68357477,1617,1107980,0.0065425113,27.353205,50877,25239.535547733307
0.50625,1.264495,0.00023811548,164555,68357477,1617,1107980,0.006872229,49.903088,50878,25240.355635881424
0.55625004,1.1781886,0.00026276402,164555,68357477,1617,1107980,0.0039061387,14.021468,50879,25241.09247136116
0.584375,1.1090506,0.0001930182,164557,68358457,1617,1107980,0.005511567,13.397206,50880,25241.715617656708
0.55,1.2229947,0.00019376713,164557,68358457,1617,1107980,0.004531921,21.310715,50881,25242.071003198624
0.5125,1.1536076,0.00020633629,164559,68359661,1617,1107980,0.0073217135,25.366657,50882,25242.236494779587
0.490625,1.2917598,0.00022808349,164561,68363794,1617,1107980,0.0061541824,31.699835,50883,25242.77586865425
0.615625,1.1298083,0.00027675924,164561,68363794,1617,1107980,0.0076251077,24.813404,50884,25243.5154774189
0.56875,1.1922493,0.00020551975,164561,68363794,1617,1107980,0.004206231,32.738525,50885,25243.90625977516
0.653125,0.9490104,0.00030086978,164562,68363985,1617,1107980,0.0059696324,52.526825,50886,25244.759216547012
0.54375,1.2558174,0.00018447638,164566,68365029,1617,1107980,0.004695384,22.013023,50887,25244.995814085007
0.521875,1.1770821,0.0002408045,164566,68365029,1617,1107980,0.005245213,35.711308,50888,25245.168683052063
0.575,1.1600446,0.00026029808,164566,68365029,1617,1107980,0.00420879,49.46653,50889,25245.82311630249
0.515625,1.2306054,0.00021806038,164569,68365824,1617,1107980,0.007023173,33.990913,50890,25246.23464536667
0.546875,1.2533864,0.0002002295,164571,68366140,1617,1107980,0.004589968,17.927824,50891,25247.268839120865
0.54062504,1.2156906,0.00029757628,164573,68366639,1617,1107980,0.0033961092,18.473345,50892,25247.573253154755
0.53125,1.2202221,0.00021186723,164575,68367024,1617,1107980,0.0049762316,15.92301,50893,25247.79652070999
0.609375,1.0667638,0.00018941949,164587,68373301,1617,1107980,0.0041706115,17.046402,50894,25248.6792948246
0.58750004,1.1428801,0.00024438466,164587,68373301,1617,1107980,0.0028204678,18.898355,50896,25249.859686136246
0.54375,1.1258326,0.00022179028,164587,68373301,1617,1107980,0.005307421,28.031853,50898,25250.854670763016
0.59375,1.0724962,0.00030765563,164587,68373301,1617,1107980,0.005657685,24.174221,50900,25251.904400348663
0.5625,1.05774,0.0002646614,164587,68373301,1617,1107980,0.0021640048,16.874506,50901,25252.343158960342
0.52500004,1.2446254,0.00021435796,164590,68377555,1617,1107980,0.0060795993,13.852102,50903,25253.135630846024
0.54062504,1.1682938,0.00026132827,164590,68377555,1617,1107980,0.0044369535,23.564474,50904,25253.562203645706
0.584375,1.0461581,0.00024575417,164592,68379135,1617,1107980,0.004456738,11.346594,50905,25253.994433641434
0.584375,1.0879592,0.00020937924,164596,68386795,1617,1107980,0.0040668137,39.33055,50906,25254.290593147278
0.546875,1.1831423,0.0002733431,164602,68388417,1617,1107980,0.0059661553,15.983412,50907,25254.554052352905
0.628125,0.98763335,0.0002176152,164604,68392885,1617,1107980,0.005394602,19.660862,50908,25255.126834392548
0.52500004,1.1046473,0.00021488672,164607,68396331,1617,1107980,0.003172564,13.310268,50909,25255.59128665924
0.584375,1.0387971,0.00018215194,164609,68397280,1617,1107980,0.0059872596,22.101395,50910,25256.060120105743
0.575,1.1983742,0.00023923824,164614,68399448,1617,1107980,0.0028985033,25.369553,50911,25256.437358379364
0.490625,1.2850125,0.00022301248,164616,68399704,1617,1107980,0.0055790655,25.589956,50912,25256.882452249527
0.565625,1.104847,0.00022012662,164617,68399899,1618,1109339,0.0067495727,28.077702,50913,25257.041004896164
0.57187504,1.0520328,0.0002489077,164618,68400080,1618,1109339,0.0056459447,27.09167,50914,25257.393687725067
0.56875,1.1225548,0.0002769548,164620,68402220,1618,1109339,0.0058435453,23.30598,50915,25257.875076055527
0.51875,1.2592605,0.00021947865,164621,68402287,1618,1109339,0.006011488,16.101564,50916,25258.277981996536
0.596875,1.1537373,0.00023857682,164623,68402971,1618,1109339,0.0039335648,16.538649,50918,25259.339567661285
0.56875,1.1385993,0.00023116276,164626,68403929,1618,1109339,0.0066209245,29.503647,50919,25259.580919504166
0.51875,1.2076114,0.00020171632,164631,68405838,1618,1109339,0.004017368,9.811242,50920,25259.867149353027
0.55625004,1.1791061,0.00024686308,164631,68405838,1618,1109339,0.004257775,15.0620775,50921,25260.085251569748
0.559375,1.1741339,0.00025851312,164631,68405838,1618,1109339,0.008104097,47.57599,50922,25260.451425790787
0.578125,1.0481472,0.00022093314,164631,68405838,1618,1109339,0.0066101663,24.58166,50923,25260.6994805336
0.565625,1.074621,0.00022090603,164636,68408294,1618,1109339,0.006573393,20.643024,50924,25260.986702680588
0.553125,1.1390889,0.00028956868,164639,68408941,1618,1109339,0.006455258,17.417442,50925,25261.23259949684
0.546875,1.2314045,0.00024676142,164654,68412632,1618,1109339,0.011410611,31.320248,50926,25261.479192733765
0.56875,1.0305842,0.00019963889,164654,68412632,1618,1109339,0.007358782,15.815928,50928,25262.543878793716
0.59375,1.0819464,0.00020174029,164655,68412756,1618,1109339,0.003534176,15.855261,50930,25262.90208053589
0.56875,1.0511326,0.00018548561,164655,68412756,1618,1109339,0.0086722765,24.122475,50931,25263.182483673096
0.5625,1.0901276,0.00019292276,164655,68412756,1618,1109339,0.0073339855,21.279667,50932,25263.67811512947
0.52500004,1.1922569,0.0001878968,164656,68412820,1618,1109339,0.0041367575,10.063776,50933,25264.627515554428
0.575,1.0723985,0.00024109294,164660,68414723,1618,1109339,0.00480965,15.450684,50934,25264.913009405136
0.54375,1.241114,0.0002055615,164663,68415158,1618,1109339,0.004186934,14.921049,50935,25265.6443567276
0.53125,1.2465035,0.00024554215,164665,68415763,1618,1109339,0.0052889436,17.5178,50937,25266.643507242203
0.546875,1.189198,0.00023951,164668,68417494,1618,1109339,0.0043023378,10.6585045,50938,25267.47509598732
0.590625,1.1314017,0.00026750725,164670,68423147,1618,1109339,0.0066142026,15.226888,50939,25268.13210773468
0.5125,1.202051,0.00018749291,164671,68423505,1618,1109339,0.006090983,17.056831,50940,25268.684022188187
0.590625,1.1038775,0.00023893993,164673,68425281,1618,1109339,0.0037845664,19.462877,50942,25269.420489549637
0.53125,1.1682897,0.00022048135,164677,68432561,1618,1109339,0.006162744,26.559816,50943,25269.753502845764
0.53125,1.252688,0.0002460136,164680,68433109,1618,1109339,0.004444521,17.720629,50944,25270.51361298561
0.596875,1.1135278,0.00022822621,164681,68433358,1618,1109339,0.0040149298,15.176688,50945,25270.986768245697
0.575,1.080259,0.00022805427,164683,68437370,1618,1109339,0.0043788594,20.59485,50946,25271.200871944427
0.5625,1.2365664,0.00023348043,164686,68438168,1618,1109339,0.0025041117,16.081905,50947,25271.622312545776
0.55625004,1.1218754,0.00023559635,164686,68438168,1618,1109339,0.004259691,41.03908,50948,25271.863664865494
0.575,1.1570457,0.00022448816,164691,68439004,1618,1109339,0.003469849,17.650475,50949,25272.313845396042
0.55,1.1846225,0.0002709223,164692,68439458,1618,1109339,0.0062522786,19.50848,50951,25272.954003572464
0.590625,1.1582063,0.00022696008,164696,68451446,1618,1109339,0.0074312487,16.89321,50952,25273.37839102745
0.578125,1.0829254,0.00024229112,164698,68451881,1618,1109339,0.0054726806,14.763399,50954,25274.2737364769
0.58750004,1.0888937,0.00022613411,164700,68452474,1618,1109339,0.008190385,33.578632,50955,25274.417526483536
0.54375,1.0865186,0.00021026787,164707,68454865,1618,1109339,0.0059649544,14.055892,50956,25275.166308164597
0.54375,1.1023295,0.00026924457,164707,68454865,1618,1109339,0.011001947,20.521723,50958,25276.31891965866
0.521875,1.2915841,0.00022651025,164707,68454865,1618,1109339,0.0039958768,13.414247,50959,25277.592824697495
0.546875,1.198099,0.00030152733,164710,68456911,1618,1109339,0.004613421,16.763266,50961,25278.508692264557
0.596875,1.1516807,0.00024485213,164711,68457077,1618,1109339,0.004213411,20.746758,50962,25278.793204307556
0.52500004,1.2062684,0.00024604623,164713,68457477,1618,1109339,0.0068634003,15.287985,50963,25279.351377487183
0.4875,1.2454404,0.00018984829,164713,68457477,1618,1109339,0.0033802867,7.212568,50964,25279.558149814606
0.58125,1.1310065,0.00023941245,164718,68458953,1619,1110483,0.0070103067,43.38893,50965,25279.73596763611
0.55,1.1984906,0.000249912,164719,68459200,1619,1110483,0.0045595095,11.323471,50966,25279.951495409012
0.55,1.1442828,0.00017646367,164719,68459200,1619,1110483,0.007804892,37.596405,50967,25280.51711845398
0.515625,1.2608278,0.0002400531,164719,68459200,1619,1110483,0.005924875,30.628849,50968,25280.75055527687
0.58750004,1.2430667,0.00040187716,164720,68459396,1619,1110483,0.0044814656,13.147486,50969,25281.009513378143
0.503125,1.2912965,0.00022567132,164721,68462382,1619,1110483,0.005242602,16.986404,50970,25281.17471885681
0.575,1.1731812,0.0002819698,164723,68462566,1619,1110483,0.0031104896,18.194336,50971,25281.564283132553
0.56875,1.1097217,0.0002583481,164729,68464161,1619,1110483,0.0039726216,10.387833,50972,25281.82841873169
0.55625004,1.1618427,0.00021139249,164729,68464161,1619,1110483,0.0055776723,16.31382,50974,25283.01357293129
0.57187504,1.0957097,0.00020551863,164739,68474735,1619,1110483,0.0040262276,12.298068,50975,25283.224370241165
0.578125,1.1463524,0.00023259665,164741,68475164,1619,1110483,0.0048673395,16.875551,50976,25283.76823091507
0.546875,1.2279831,0.00024098503,164742,68475272,1619,1110483,0.008807766,21.850578,50977,25284.13548231125
0.57187504,1.1164943,0.00023571843,164742,68475272,1619,1110483,0.0035785004,19.965042,50978,25284.81621313095
0.54062504,1.1626843,0.00023659579,164743,68475448,1619,1110483,0.004427436,25.830769,50979,25285.345763206482
0.596875,1.1166391,0.00018994627,164747,68481389,1619,1110483,0.0074063,24.867458,50980,25285.82830452919
0.63125,1.0294684,0.00025382728,164749,68481632,1619,1110483,0.0043715793,12.199715,50981,25286.25811290741
0.60625,1.1347955,0.00019100921,164756,68488470,1619,1110483,0.0040461724,15.688371,50982,25286.628623247147
0.609375,1.0355067,0.00025338354,164758,68489668,1619,1110483,0.0060178447,31.46581,50984,25287.754722118378
0.578125,1.1090477,0.00023740738,164759,68489800,1619,1110483,0.00472052,11.743167,50985,25288.468113183975
0.49687502,1.2109728,0.00022822055,164759,68489800,1619,1110483,0.003092562,12.7329445,50986,25289.182754039764
0.546875,1.2421783,0.00026994757,164766,68494664,1619,1110483,0.0076733856,35.040535,50987,25290.154768943787
0.58125,1.2771797,0.00024293829,164766,68494664,1619,1110483,0.007983834,16.930584,50990,25291.450565338135
0.55625004,1.1434342,0.00022242591,164769,68496843,1619,1110483,0.0054990193,12.95227,50992,25291.912382364273
0.534375,1.0896933,0.00027063643,164770,68497059,1619,1110483,0.0055375267,31.780857,50993,25292.444596767426
0.55625004,1.2020082,0.00022653134,164776,68499185,1619,1110483,0.0043800594,21.469114,50994,25292.818440914154
0.5125,1.2162608,0.0002701112,164779,68499599,1619,1110483,0.007196339,36.885838,50995,25293.37199997902
0.575,1.1194423,0.00025118038,164781,68500065,1619,1110483,0.0032511302,11.906417,50996,25293.65862751007
0.578125,1.0308831,0.00027358672,164781,68500065,1619,1110483,0.0032133874,12.32621,50997,25294.171199798584
0.528125,1.2215384,0.00018718031,164786,68507775,1619,1110483,0.005782997,19.830826,50998,25294.658309936523
0.60312504,1.0854304,0.00026589757,164786,68507775,1619,1110483,0.005493652,21.769234,50999,25294.833564281464
0.61875004,1.146066,0.00024764345,164787,68509606,1619,1110483,0.0048768697,24.351955,51000,25295.12184023857
0.565625,1.1064056,0.00024199123,164791,68510190,1619,1110483,0.0048666224,17.051449,51001,25295.62890601158
0.553125,1.1634923,0.00023501633,164792,68510577,1619,1110483,0.005135299,16.89808,51002,25296.591609716415
0.565625,1.1714567,0.00025805936,164794,68512408,1619,1110483,0.0025490075,14.7687435,51003,25297.63606095314
0.5625,1.237533,0.00027081292,164794,68512408,1619,1110483,0.0038345635,18.123175,51004,25297.88849568367
0.534375,1.2711811,0.00031609737,164794,68512408,1619,1110483,0.009332791,58.874344,51005,25298.49088907242
0.584375,1.125976,0.0001945033,164794,68512408,1619,1110483,0.006308159,18.987576,51006,25299.01244187355
0.55,1.1961197,0.0002013342,164807,68515939,1619,1110483,0.003824326,10.950235,51007,25299.481334924698
0.6125,1.0317116,0.0002427339,164809,68516736,1619,1110483,0.003652623,23.610756,51008,25299.72996544838
0.58750004,1.0757135,0.00021785824,164809,68516736,1619,1110483,0.006833028,18.725813,51009,25300.836784124374
0.56875,1.0456861,0.00024638828,164811,68517458,1619,1110483,0.015262524,35.053288,51010,25301.271075725555
0.546875,1.2078398,0.00028648195,164813,68519937,1619,1110483,0.008748349,40.73044,51012,25302.594403505325
0.615625,1.0213019,0.00024109926,164815,68520256,1619,1110483,0.0063092317,30.631094,51013,25303.775712013245
0.575,1.1361964,0.00030652314,164818,68520703,1619,1110483,0.0033230209,15.947042,51014,25304.309278726578
0.559375,1.1368076,0.00024040583,164819,68521855,1619,1110483,0.0052549187,25.761934,51015,25304.649597644806
0.503125,1.3699092,0.00024351457,164828,68528182,1619,1110483,0.0065810336,19.547043,51016,25305.14545083046
0.528125,1.1490917,0.00026919536,164829,68528502,1619,1110483,0.0033705248,14.199692,51020,25306.51173877716
0.55,1.0890504,0.00021614278,164830,68528640,1619,1110483,0.00415338,10.579527,51023,25307.500660181046
0.55,1.1283392,0.00021285498,164839,68531955,1620,1111790,0.0033766218,14.402451,51024,25307.688183784485
0.55625004,1.104457,0.00020518154,164842,68532623,1620,1111790,0.006687181,28.60315,51025,25308.16787958145
0.596875,1.0909668,0.0002100886,164843,68532989,1620,1111790,0.006313315,17.59385,51026,25308.733001708984
0.53125,1.2141771,0.00022512446,164845,68533544,1620,1111790,0.007381156,25.01916,51027,25308.92228102684
0.575,1.0306962,0.00021821834,164847,68533798,1620,1111790,0.0057806587,19.433151,51028,25309.666071653366
0.53125,1.2641385,0.00020173336,164850,68534740,1620,1111790,0.0037190565,19.053919,51029,25309.88733100891
0.590625,1.0581056,0.00024006565,164851,68534823,1620,1111790,0.0053408165,19.133343,51030,25310.505632162094
0.553125,1.1885601,0.00019130044,164854,68536086,1620,1111790,0.0064575127,28.280901,51031,25310.76144003868
0.6,1.0888208,0.00027445768,164857,68543486,1620,1111790,0.008174839,25.657171,51033,25311.419261217117
0.565625,1.0848206,0.00020343601,164860,68543887,1620,1111790,0.0056934827,10.1327915,51034,25311.710352659225
0.6,1.0707624,0.00023328656,164860,68543887,1620,1111790,0.0053018974,30.358036,51035,25312.019392728806
0.559375,1.198842,0.00019373109,164862,68544211,1620,1111790,0.006031939,26.774368,51037,25312.61935377121
0.559375,1.1681957,0.00023815285,164863,68544375,1620,1111790,0.005466587,8.621364,51038,25313.0897936821
0.6,1.0471228,0.00020252571,164863,68544375,1620,1111790,0.010145774,26.0722,51039,25313.3955078125
0.646875,1.0262682,0.0002652118,164870,68553276,1620,1111790,0.0056604054,17.744993,51040,25313.887457609177
0.56875,1.1751152,0.00033367853,164876,68554426,1620,1111790,0.0047059916,12.783855,51042,25315.01943564415
0.55,1.1819004,0.00022952096,164877,68554532,1620,1111790,0.0054537687,13.493135,51043,25315.328988075256
0.54375,1.1642201,0.0001857858,164879,68554873,1620,1111790,0.0047854353,17.901058,51044,25315.576728343964
0.575,1.1683291,0.00022956425,164880,68554958,1620,1111790,0.0068966607,12.128553,51045,25316.342666387558
0.553125,1.1417885,0.00019761187,164884,68561968,1620,1111790,0.002651987,17.744171,51046,25316.67883825302
0.6,1.0909623,0.00017663678,164892,68565570,1620,1111790,0.009454751,16.412003,51047,25317.003025770187
0.60625,1.0784407,0.00023290659,164892,68565570,1620,1111790,0.005586972,15.286314,51051,25318.039585113525
0.559375,1.2854298,0.00031261067,164901,68576085,1620,1111790,0.014350796,34.459057,51055,25320.007526874542
0.5375,1.2175225,0.0002154388,164903,68576379,1620,1111790,0.010842161,20.559095,51056,25320.86648082733
0.50937504,1.2958983,0.00023691003,164906,68577510,1620,1111790,0.008348885,18.837984,51057,25321.585990428925
0.565625,1.1661276,0.0002067925,164907,68577560,1620,1111790,0.005951731,12.282256,51059,25322.374817609787
0.5125,1.2145432,0.00027241532,164909,68578528,1620,1111790,0.006778937,17.980476,51060,25322.850613355637
0.578125,1.1888472,0.00026985488,164910,68579717,1620,1111790,0.00437281,24.870121,51061,25323.30229640007
0.521875,1.1359155,0.0001927394,164910,68579717,1620,1111790,0.007673778,23.128208,51062,25323.493015050888
0.56875,1.1513096,0.00022150417,164913,68580826,1620,1111790,0.00546426,12.343851,51063,25323.850333929062
0.5125,1.1985949,0.00024565586,164914,68581038,1620,1111790,0.00621991,22.664497,51064,25324.09235739708
0.54062504,1.1749845,0.00024708288,164915,68581314,1620,1111790,0.007957075,19.616426,51065,25324.495732545853
0.60625,1.0317678,0.0002924064,164918,68582581,1621,1112617,0.008709859,24.05405,51066,25325.38498401642
0.6125,1.020569,0.0002958017,164920,68583139,1621,1112617,0.008703871,32.022804,51067,25326.024133205414
0.59375,1.0947407,0.0002470333,164921,68583310,1621,1112617,0.005798375,20.167076,51068,25326.30759048462
0.553125,1.2156035,0.0002753015,164922,68583413,1621,1112617,0.0051314933,20.789637,51069,25326.671373605728
0.565625,1.1644598,0.00022772058,164922,68583413,1621,1112617,0.0062538693,13.367134,51070,25327.061665058136
0.56875,1.1604064,0.00021733149,164924,68590413,1621,1112617,0.006000219,18.972015,51071,25327.45444059372
0.54375,1.1414937,0.00021921149,164928,68593068,1621,1112617,0.0050673694,13.413916,51072,25327.633050441742
0.578125,1.0501021,0.00020755058,164930,68593343,1621,1112617,0.006343538,14.561171,51073,25328.259033203125
0.6125,1.100869,0.0002250262,164931,68593455,1621,1112617,0.0040197265,19.97012,51074,25328.468762636185
0.584375,1.1922598,0.00024709382,164932,68593577,1621,1112617,0.0066966712,16.227262,51075,25329.20191884041
0.6,1.0750214,0.00020447555,164938,68601726,1621,1112617,0.008396872,20.16087,51076,25329.449101686478
0.534375,1.1919616,0.00017497312,164951,68606980,1621,1112617,0.0049377237,13.838676,51077,25329.950582265854
0.54375,1.1814728,0.00020019193,164952,68607117,1621,1112617,0.0064661014,16.682846,51080,25331.491504907608
0.55625004,1.172944,0.00020756036,164953,68607326,1621,1112617,0.0063674534,17.266586,51082,25332.360214471817
0.5625,1.1606665,0.00022274155,164953,68607326,1621,1112617,0.004238707,16.785027,51085,25333.08838367462
0.546875,1.1323211,0.00024421813,164956,68615570,1621,1112617,0.002663784,11.030272,51086,25333.411832094193
0.54062504,1.1618626,0.00022606543,164959,68616348,1621,1112617,0.0068700556,10.422154,51087,25334.006024122238
0.546875,1.0569426,0.0002215749,164960,68616514,1621,1112617,0.004669791,16.714067,51088,25334.355919122696
0.546875,1.1528724,0.00025639875,164961,68617370,1621,1112617,0.0037848605,9.15526,51089,25334.70260310173
0.52500004,1.2675272,0.00026292348,164961,68617370,1621,1112617,0.0034766495,13.565359,51090,25334.974132061005
0.46875,1.4149818,0.00031008344,164961,68617370,1621,1112617,0.0054823286,20.656555,51091,25335.65421628952
0.52500004,1.2049416,0.00022808915,164970,68632534,1621,1112617,0.0074531306,24.415081,51092,25336.131939411163
0.6375,1.0060201,0.00024228441,164971,68633504,1621,1112617,0.0057476917,19.058674,51093,25336.510992765427
0.578125,1.0676436,0.00022015693,164974,68634494,1621,1112617,0.005276477,18.87136,51094,25337.60865163803
0.53125,1.2641777,0.00022740639,164979,68635893,1621,1112617,0.004967203,14.945285,51095,25337.887172460556
0.50937504,1.2207271,0.0002624033,164979,68635893,1621,1112617,0.005848391,12.083996,51096,25338.05073428154
0.6125,1.0764943,0.0002249057,164980,68636003,1621,1112617,0.0043752026,14.508575,51097,25338.295475244522
0.546875,1.15942,0.0002326787,164981,68636372,1621,1112617,0.008970238,20.686905,51098,25338.559103488922
0.59375,1.0886158,0.00023286254,164983,68637967,1621,1112617,0.004616129,10.057648,51099,25338.980080127716
0.52500004,1.2293079,0.00019505888,164987,68638989,1621,1112617,0.0056879795,23.833927,51100,25339.585007190704
0.49687502,1.2144698,0.00023808042,164988,68639118,1621,1112617,0.002704674,9.976105,51101,25339.79661345482
0.609375,1.0537876,0.00019863146,164990,68639612,1621,1112617,0.005522268,23.812317,51102,25340.161615371704
0.49375,1.2770617,0.00022181422,164991,68639728,1621,1112617,0.003752932,10.035082,51103,25340.790708065033
0.58750004,1.118948,0.00026250636,164995,68640480,1621,1112617,0.004928542,50.87864,51105,25341.65595293045
0.575,1.1192707,0.00021599919,164995,68640480,1621,1112617,0.0037968615,18.52018,51106,25342.1392455101
0.49687502,1.1942179,0.00026825172,165002,68651505,1621,1112617,0.007806291,114.505455,51107,25342.485480308533
0.546875,1.1512479,0.0002193972,165004,68651979,1621,1112617,0.0044064578,11.916679,51108,25342.62177348137
0.6375,1.0552028,0.00027497948,165016,68665149,1621,1112617,0.0044359816,16.21711,51109,25342.88774371147
0.575,1.0927105,0.00021282308,165016,68665149,1621,1112617,0.003952522,19.266752,51112,25343.990993976593
0.50937504,1.2227166,0.00029049418,165017,68665343,1621,1112617,0.0054752,20.154224,51113,25344.25852584839
0.55625004,1.165007,0.00021983842,165018,68665632,1621,1112617,0.006366547,15.0993395,51114,25344.47488093376
0.48125002,1.1979727,0.00018737536,165020,68666192,1621,1112617,0.0045647766,15.677366,51115,25345.21755719185
0.50625,1.2055355,0.000239033,165021,68666281,1621,1112617,0.006200419,24.001116,51116,25345.40612220764
0.578125,1.0890096,0.00024471115,165022,68666685,1621,1112617,0.004607396,21.39421,51117,25345.82221364975
0.575,1.0810804,0.00023746832,165024,68667078,1621,1112617,0.0032019063,11.644897,51118,25346.434443235397
0.55,1.1030661,0.00020473605,165025,68667441,1621,1112617,0.0033650808,18.90311,51119,25346.592569112778
0.53125,1.2443568,0.00026637779,165025,68667441,1621,1112617,0.0074676247,24.00671,51120,25347.05385375023
0.63437504,0.99397033,0.0002455254,165028,68667818,1621,1112617,0.0037816255,16.270657,51122,25347.56404232979
0.60312504,1.0978119,0.00024462212,165031,68668827,1621,1112617,0.008339898,36.649155,51123,25348.203412771225
0.52500004,1.1612791,0.0002322335,165032,68669299,1621,1112617,0.0050934227,10.524267,51124,25348.365052223206
0.565625,1.1321033,0.0001928292,165035,68672166,1621,1112617,0.0053550117,14.937922,51125,25348.759035110474
0.59375,1.0540774,0.0002478398,165044,68675489,1621,1112617,0.0050603496,33.936012,51126,25349.15798640251
0.565625,1.1708567,0.00027635245,165044,68675489,1621,1112617,0.004056275,16.694347,51127,25349.773671865463
0.57187504,1.1153682,0.00025022004,165045,68675623,1621,1112617,0.0059116944,21.844067,51128,25350.54615998268
0.584375,1.1650795,0.00024440858,165052,68684688,1621,1112617,0.004863303,12.083745,51129,25350.98937511444
0.60312504,1.0558481,0.00020076116,165052,68684688,1621,1112617,0.0072919363,16.740788,51130,25351.28898882866
0.50937504,1.112073,0.00023330557,165053,68684993,1621,1112617,0.0043977182,20.122986,51131,25351.665728330612
0.5125,1.2922103,0.00018103553,165053,68684993,1621,1112617,0.004293861,13.067247,51132,25351.861053466797
0.5,1.2461683,0.00017991122,165053,68684993,1621,1112617,0.0048519634,10.416664,51133,25352.20919561386
0.50625,1.274861,0.0002621995,165056,68686640,1621,1112617,0.0060669477,29.432617,51134,25352.42432117462
0.6125,1.0990819,0.00026403734,165059,68687241,1621,1112617,0.0040447274,16.819597,51135,25352.86891436577
0.55625004,1.1802472,0.000160437,165059,68687241,1621,1112617,0.003884262,48.65796,51136,25353.21721148491
0.565625,1.2190814,0.00021817202,165065,68694616,1621,1112617,0.009008887,16.387827,51137,25353.62089896202
0.54375,1.2326682,0.00022158388,165065,68694616,1621,1112617,0.01079916,30.00785,51138,25354.202529668808
0.5375,1.19565,0.0002016685,165067,68694873,1621,1112617,0.0065888385,17.13123,51139,25354.512024879456
0.534375,1.1934626,0.00019741156,165067,68694873,1621,1112617,0.015011698,42.688,51140,25354.700021266937
0.621875,1.0646251,0.0002894528,165070,68698382,1621,1112617,0.0033654144,16.51215,51141,25355.57323074341
0.56875,1.1339496,0.00021963698,165078,68700500,1621,1112617,0.005338721,32.568684,51142,25356.229458093643
0.5125,1.2665461,0.00020080188,165078,68700500,1621,1112617,0.0046167346,14.792963,51144,25357.185739278793
0.559375,1.1914581,0.00021460943,165079,68700809,1621,1112617,0.0052793147,27.070992,51146,25357.632652282715
0.590625,1.0812542,0.0002624862,165081,68701063,1621,1112617,0.0067187017,42.268597,51147,25358.164464235306
0.54375,1.1102989,0.00017937736,165081,68701063,1621,1112617,0.0040150275,12.853956,51148,25358.414301156998
0.559375,1.0730143,0.00022155214,165086,68702335,1621,1112617,0.008204351,20.819271,51150,25359.409389972687
0.596875,1.0734202,0.00023740009,165088,68705331,1621,1112617,0.01006599,24.848526,51151,25359.705942869186
0.559375,1.181679,0.00022475878,165091,68712680,1621,1112617,0.0025318265,7.3757505,51152,25360.050740480423
0.60625,1.0687462,0.00024135823,165091,68712680,1621,1112617,0.0037922342,25.325285,51153,25360.875816345215
0.66875,0.92719996,0.0002579115,165093,68714602,1621,1112617,0.0084586125,31.66317,51154,25361.065988779068
0.471875,1.3391635,0.00020281617,165094,68714845,1621,1112617,0.005569019,25.608894,51155,25361.23929142952
0.590625,1.1493214,0.00023420386,165104,68721788,1621,1112617,0.0051564034,19.0449,51157,25362.2806661129
0.58750004,1.0588132,0.00016663711,165107,68722345,1621,1112617,0.0043108216,33.6581,51158,25362.7396774292
0.559375,1.2027813,0.00021293473,165107,68722345,1621,1112617,0.0027650227,11.067443,51159,25363.012201309204
