Mean Distillation Alpha,action_mean_time,actor_episodes,actor_steps,env_step_mean_time,episode_length,episode_return,evaluator_episodes,evaluator_steps,intrinsic_rewards_mean,intrinsic_rewards_sum,is_eval,learner_steps,learner_time_elapsed,mixture_idx,observe_mean_time,steps_per_second
1.195978212269412,0.03844063697024696,167025,69946488,0.501882825714629,2462,400.0,1632,1134252,21.747063480483966,53563.01735243201,0,52074,25791.777987480164,7,0.020042073325250525,1.7735264621678226
1.3443406058412493,0.04038541141451362,167124,70019140,0.5050594875017033,859,400.0,1633,1135111,24.234168716537397,20841.385096222162,0,52115,25809.833931207657,7,0.019315901869229404,1.7546339355072413
1.2176070498623963,0.04093269262106373,167428,70183014,0.5041948124935465,2695,400.0,1634,1137806,24.58417066716166,66278.92411866784,0,52238,25862.44891858101,7,0.01855344704918413,1.7641025157496668
1.3016889975419057,0.040688462123421046,167555,70268159,0.520125142108328,1089,400.0,1635,1138895,24.029928462685795,26192.622024327517,0,52290,25886.58363366127,7,0.018143207111346295,1.7106704679250102
1.270040955710924,0.03930671670921909,167736,70344952,0.502288234184851,1766,400.0,1636,1140661,23.70836970032982,41892.68926048279,0,52374,25924.63457751274,7,0.019234933715416774,1.7701176159609342
1.1891467887287566,0.040058969117246476,168040,70520625,0.49915235662453344,2731,400.0,1637,1143392,14.53679449277034,39714.52255424857,0,52498,25981.26943731308,7,0.018782140741958796,1.7801155179395807
1.285158260379972,0.040144249411593995,168228,70646062,0.5058516995442195,1879,400.0,1638,1145271,27.443209968523142,51593.23474082351,0,52584,26017.66056728363,7,0.019155376382399364,1.7537466435592541
1.18226139718473,0.0449683066854037,168364,70713404,0.482929798231583,1433,400.0,1639,1146704,18.792651825619544,26948.662717938423,0,52652,26046.940992593765,7,0.021133273075452038,1.7998206199995015
1.29166287028112,0.04121480105256486,168562,70849134,0.513124378874556,1953,400.0,1640,1148657,22.966274052949863,44876.099499464035,0,52746,26098.739228010178,7,0.01890294133561603,1.7310895729986004
1.332055333729655,0.03856112659438625,168702,70936422,0.4504630007018744,1588,400.0,1641,1150245,27.97193952164536,44447.411899894476,0,52814,26130.412433624268,7,0.020782979923884427,1.94717228747987
1.2319301015096353,0.040239726912134476,168768,70969246,0.49064409855046437,705,400.0,1642,1150950,23.175298948547997,16361.761057674885,0,52845,26144.180777549744,7,0.02047851623307603,1.7798847594530236
1.2071482268206255,0.037294304814899995,168981,71120114,0.50543251982303,2677,400.0,1643,1153627,20.728472386337288,55510.84905061126,0,52972,26198.225068569183,7,0.018846144085253532,1.7716547711758235
1.2575741211573284,0.03752027229412652,169129,71231017,0.49415452014758254,2376,400.0,1644,1156003,23.821189986528545,56622.96859797835,0,53084,26246.381727457047,7,0.020374934374485013,1.7982962987523299
1.3441699593548555,0.037421475590738974,169379,71447230,0.4852163831683284,3145,500.0,1645,1159148,22.777457341011814,71657.88079482317,0,53227,26314.439434051514,7,0.01875057922207398,1.832974216318718
1.1693277093066068,0.03695238589855091,169433,71476400,0.4674388671460214,641,400.0,1646,1159789,24.62154384166281,15807.031146347523,0,53253,26323.640414237976,7,0.018884703740800837,1.8805209359179165
1.232458547517365,0.039444705433390265,169530,71551828,0.49025655166184934,1020,400.0,1647,1160809,24.93617911229638,25459.838873654604,0,53299,26343.765412569046,7,0.019328433235932606,1.802635181579319
1.174333726896823,0.04447562615583993,169657,71641510,0.4885349359913747,1236,400.0,1648,1162045,21.421666219818466,26498.601113915443,0,53356,26371.29996728897,7,0.020860099074816743,1.7921311301323044
1.1488016984664677,0.03895907829748387,169766,71717212,0.5018721606242939,1464,400.0,1649,1163509,17.99945332308271,26369.199118316174,0,53425,26405.31449007988,7,0.019513016603550717,1.7686200186680185
1.2421917362456856,0.04059423562331278,169938,71851444,0.4891881481424524,2113,400.0,1650,1165622,22.58068344799155,47735.564809054136,0,53520,26449.858741521835,7,0.019704455002606616,1.8074016888666204
1.2215387779046158,0.04279386212419621,170028,71913187,0.509792905816299,905,400.0,1651,1166527,23.722347123996574,21492.446494340897,0,53564,26471.532197475433,7,0.02202950411724462,1.7153332431005324
1.2311333314624526,0.039557041551521975,170395,72145716,0.5022106256866664,3567,400.0,1652,1170094,21.792638915511592,77756.13565054536,0,53728,26552.242916584015,7,0.01870437509445946,1.7751084866095557
1.2446443449338591,0.040639836368634406,170677,72327552,0.5029501523104306,3033,400.0,1653,1173127,16.86662262486602,51173.33304384351,0,53874,26616.77769470215,7,0.020840176162541777,1.7639373065571653
1.252977077212851,0.04039615213168641,170774,72386547,0.5241707542512651,1023,400.0,1654,1174150,24.282899684854783,24865.689277291298,0,53922,26635.83718776703,7,0.01775672769630651,1.6928360617905764
1.4683841199269234,0.041983328936115484,170893,72455666,0.5079217840285246,1118,400.0,1655,1175268,29.803613996883925,33350.24406251311,0,53975,26658.444399356842,7,0.019571140628044197,1.7424579993204847
1.268507924600081,0.03931552485812625,171028,72525520,0.497130524918818,1375,400.0,1656,1176643,17.201949883339015,23669.883039474487,0,54038,26692.22175359726,7,0.020194533798356794,1.7788428812505763
1.148047265498229,0.037904862994947545,171276,72678066,0.49227499671286334,2308,400.0,1657,1178951,17.397950791767947,40171.868378192186,0,54143,26739.834835767746,7,0.0195845048300106,1.8060446783478126
1.2500705605738056,0.04350180157246017,171364,72744157,0.47922760132708286,821,400.0,1658,1179772,21.908211410444437,18008.54977938533,0,54181,26757.90185570717,7,0.020368573781726518,1.8189441278661118
1.2515167373587641,0.03810140332270617,172060,73131770,0.4887091002008495,6743,400.0,1659,1186515,17.409996325421908,117413.01521864533,0,54484,26900.211271762848,7,0.019807347251159232,1.8220248261628162
1.3910416565393742,0.03958616758321261,172193,73209816,0.48647035862604,1265,400.0,1660,1187780,26.888671136933482,34041.057659357786,0,54538,26923.06684064865,7,0.02045401599906521,1.809140289665391
1.2765999026000066,0.03799220693274893,172336,73285166,0.4907887233011338,1374,400.0,1661,1189154,20.197395084641197,27771.418241381645,0,54602,26953.11896252632,7,0.019052089240521958,1.7983148684892014
1.3356665600241953,0.0404996117906688,172415,73327914,0.47855990057429426,692,400.0,1662,1189846,25.33749723154917,17558.885581463575,0,54635,26968.97633290291,7,0.018950238989975984,1.8217045845233302
1.1702611375422705,0.039615961319935784,172636,73463140,0.4993391473470414,2016,400.0,1663,1191862,18.69361300892799,37705.01743900776,0,54728,27009.540004730225,7,0.01916409404328165,1.777794369585734
1.3004058040452726,0.04028688079005488,172777,73531736,0.5180000024924415,1320,400.0,1664,1193182,27.476502504834254,36296.45980888605,0,54792,27037.808114290237,7,0.020951206110431955,1.7072283639924457
1.2152279803135324,0.04068641171397082,173302,73851668,0.500696501805058,4845,400.0,1665,1198027,17.279334641633277,83735.65567335486,0,55014,27134.921608924866,7,0.0194679289975675,1.7752094657091877
1.536862229408861,0.0423485134243387,173355,73880478,0.5056719360298946,588,400.0,1666,1198615,30.384926856474884,17896.721918463707,0,55042,27146.150663614273,7,0.020055724726188023,1.745047660086808
1.3463270846664288,0.04115334165379538,173531,73967263,0.49295549144957274,1738,400.0,1667,1200353,22.031607271149078,38312.965044528246,0,55121,27183.106835842133,7,0.020455069981119674,1.786151303514877
1.2884217720058948,0.038601595669137526,173593,74007914,0.504237215984254,701,400.0,1668,1201054,24.765223074969743,17385.18659862876,0,55155,27199.1197578907,7,0.0182044812673756,1.7541341959126502
1.189013351624008,0.04277668496928519,173775,74140398,0.5185751370274756,1839,400.0,1669,1202893,22.535246798946805,41464.85411006212,0,55246,27235.66263484955,7,0.018111530636501047,1.7120521276732767
1.434292546247236,0.03974777942393953,173865,74203640,0.4826282693608231,914,400.0,1670,1203807,30.40364819540352,27819.338098794222,0,55285,27251.65159726143,7,0.01938693493693054,1.8282484790568312
1.8067168224858874,0.04868485985929413,173895,74219579,0.5363957863331031,262,400.0,1671,1204069,36.600196053206695,9625.85156199336,0,55298,27257.166703939438,7,0.01999933222490487,1.5732732995089516
